0.121913	0.139351	0.190174	0.23231	0.221727	0.185622	0.193886	0.207883	0.19646	0.192227	0.233189	0.274969	0.273804	0.253488	0.261507	0.255292	0.255474	0.259609	0.232877	0.214348	0.018756	-0.00358376	-0.203452	-0.161649	-0.20454	-0.544756	-0.547158	-0.198302	-0.00465585	0.0486518	0.159384	0.161671	0.135979	0.24623	0.140558	0.00452841	0.0455461	0.213656	0.158964	0.170268	-0.136279	-0.215886	-0.0535413	0.108487	0.0593428	0.0860235	0.0285597	-0.235411	-0.421189	-0.475547	-0.282644	0.0397741	-0.118094	0.0608718	0.104243	0.402037	0.305476	0.279001	0.0765847	-0.0289945	-0.455674	-0.5005	-0.469291	-0.291078	-0.0162958	0.181908	0.163969	0.110665	0.157942	0.178135	0.148886	-0.0165372	0.0821261	-0.111377	0.00946569	-0.00443522	0.151756	0.0149465	0.113836	0.172691	-0.101566	-0.0508127	-0.10486	0.00617023	0.115729	0.211413	0.0886736	-0.210775	-0.261879	-0.174976	0.172633	0.604927	0.196051	0.161101	0.0589282	-0.202735	-0.491078	-0.121505	-0.0699758	-0.0312094	-0.355044	-0.0252179	0.348099	0.141217	-0.58119	0.0309654	0.175938	0.0387305	0.0422054	0.0240273	0.0384924	0.103605	-0.220942	0.177733	-0.216373	-0.221487	-0.0713356	0.388485	0.117973	-0.0147506	0.0595004	-0.139709	-0.0186696	0.092982	0.0301559	-0.092282	0.25067	-0.0137568	-0.093743	-0.131693	-0.19406	-0.516963	0.258219	0.465503	0.089144	-0.207024	-0.259359	-0.0903632	0.213327	0.330664	0.378363	0.219891	-0.219996	-0.259551	-0.188837	0.560737	-0.167775	-0.0214047	-0.162645	-0.148713	0.19325	-0.162636	0.0571513	0.0495388	-0.147331	-0.270063	0.184809	0.241523	0.0725562	0.0596213	-0.0966317	0.0641209	-0.184325	-0.0153857	0.257479	0.287627	-0.2995	-0.0409372	0.311534	0.234907	-0.462262	0.0257748	-0.246789	0.371715	-0.0722691	0.066605	-0.239796	0.189193	0.0857178	-0.189665	0.254049	-0.113453	-0.0403664	0.0726779	-0.131185	0.0201485	-0.0716747	0.227822	0.0840153	-0.100884	-0.37032	0.185099	0.0130531	-0.539769	0.168269	-0.0529008	-0.319252	0.214209	0.289408	0.313348	-0.0876946	0.103976	-0.00557905	0.177589	-0.226807	0.2269	-0.108417	-0.373288	0.0166005	0.164296	0.239881	-0.256902	0.118012	-0.168825	-0.124791	0.565388	-0.366064	-0.0509147	0.0526788	0.167515	
-0.102065	0.140355	0.18794	0.168841	0.245609	0.355902	0.401793	0.391457	0.238766	0.167894	0.220346	0.206918	0.205759	0.139136	0.0654241	0.00481984	-0.0671557	-0.300386	-0.230991	-0.117158	-0.101546	-0.0765926	-0.264211	-0.347037	-0.335683	-0.00689861	0.222919	0.158145	0.127999	0.0394029	-0.119058	-0.184133	-0.115899	-0.207831	-0.30899	-0.390806	-0.353405	-0.315792	-0.073513	-0.0726348	0.132499	0.259077	0.476074	0.373509	0.245354	-0.0558632	-0.115473	0.0534687	0.101568	-0.0510976	-0.113774	-0.223757	-0.208228	-0.202508	-0.227785	-0.272505	-0.241866	-0.0825954	0.321144	0.12144	-0.308237	-0.141261	-0.039499	-0.0783338	0.185441	0.398589	-0.051475	0.0667383	-0.0380428	-0.275801	-0.422059	0.207674	0.42798	-0.113507	-0.204164	-0.0936748	-0.0673469	0.26617	0.209067	0.112244	-0.281476	-0.108446	-0.0102101	0.00165708	0.194628	-0.184487	-0.0588102	0.0963179	0.322953	0.0200488	-0.437137	-0.560402	0.0807865	0.148357	0.157336	0.260821	0.154221	-0.211239	-0.135093	0.0802392	-0.0788666	-0.0072258	0.0123562	0.188994	0.0513127	0.0323305	-0.417246	-0.213068	-0.0190374	0.40194	-0.334624	0.314621	-0.0755325	-0.170763	-0.150729	0.0570804	-0.123276	-0.138998	-0.395583	-0.331606	0.11464	0.105406	0.0410878	-0.142169	-0.172587	-0.0293137	0.0234825	0.102802	0.393952	0.553603	-0.18381	0.0553698	0.0709492	0.0938351	0.289792	-0.137737	-0.131386	0.468187	0.245442	-0.00791527	-0.320318	-0.144624	0.115243	-0.156586	0.0111357	0.273898	-0.205617	-0.337809	-0.00093845	0.0265804	0.170849	0.0444417	-0.172174	0.159816	0.406682	0.0164579	-0.435425	-0.275422	0.180594	0.237399	0.36618	-0.179504	-0.0974233	-0.336767	0.523277	-0.00235072	-0.130879	-0.0129476	-0.239325	0.244561	0.0201082	-0.11981	0.186507	0.242175	-0.0609291	-0.228494	0.0425692	-0.216964	0.214655	-0.208573	0.0670307	-0.476221	0.119139	0.0335591	0.105398	0.380652	0.282724	-0.191505	0.165756	-0.0217408	-0.0105675	-0.172493	-0.414869	-0.197168	0.0193467	0.0453631	0.170163	0.198023	0.0587181	-0.371396	0.052051	0.295287	-0.0555723	-0.194285	-0.137438	0.161701	-0.0364865	0.189592	-0.0625993	0.0597298	-0.14289	0.105796	-0.103362	-0.280839	0.043288	0.493391	0.161389	-0.328734	0.498093	-0.175442	
-0.288962	-0.239465	-0.191275	-0.138263	-0.0838448	-0.0332325	0.0235839	0.0751524	0.121572	0.163865	0.210752	0.258876	0.2918	0.286601	0.297764	0.282221	0.124842	-0.146486	-0.339529	-0.384874	0.242057	0.22923	0.183854	0.165098	0.138314	0.115504	0.0895843	0.0545398	0.0234305	-0.0166256	0.0212978	0.151556	0.224664	0.238842	0.284573	0.31899	0.503987	0.30782	0.242036	0.249981	-0.199129	-0.221212	-0.150634	-0.150977	-0.129007	-0.110368	-0.100056	-0.10781	-0.0952721	-0.092636	-0.0905834	-0.116069	-0.00937549	-0.199757	-0.290284	-0.0900442	0.5404	0.561155	-0.137211	-0.134231	-0.0538292	-0.0113291	-0.0522858	-0.133245	-0.145105	-0.163332	-0.207805	-0.278299	-0.270949	-0.311233	-0.235992	0.0166729	0.264646	-0.0752224	0.272443	0.360086	-0.457047	0.286012	0.0240802	0.104947	0.0267383	0.0291149	0.030165	0.065684	0.0922135	0.0980713	0.077985	0.0660405	0.0833689	0.0711069	0.0808942	0.231775	0.317937	0.190945	0.0903706	-0.637279	-0.310554	0.484332	-0.0626806	-0.0747845	0.0666313	0.0965181	0.0254519	-0.0199605	-0.00720323	-0.0541036	-0.0197235	-0.0010654	-0.0686244	-0.0913298	0.127475	0.535085	0.443806	-0.581352	-0.213417	-0.0556334	0.114304	-0.253659	0.0643883	0.032901	0.00645168	0.0221383	-0.114835	-0.0374465	-0.0392184	-0.0941298	0.0185547	0.0280008	0.0888664	0.0823221	0.585508	0.212667	-0.499289	-0.333238	0.281717	0.114994	-0.12111	0.302421	0.0196857	0.105791	-0.0179064	-0.198724	-0.18458	-0.123955	0.0272077	-0.0396199	-0.163239	-0.0236273	-0.0813119	-0.0416255	0.414429	0.0817477	0.0918007	0.419462	-0.515665	0.131099	-0.125244	0.0259687	0.438033	0.136947	0.0416565	-0.0538444	-0.101868	-0.134763	-0.117364	-0.263274	-0.20594	-0.181422	-0.259685	-0.269814	0.0321921	0.165916	-0.172061	0.237766	0.376459	-0.46574	0.287591	-0.285654	0.104125	0.140333	0.0384583	-0.172327	-0.096985	-0.40567	-0.069425	-0.0367283	-0.0127259	0.126297	0.207208	0.345066	-0.0584415	-0.327788	0.243538	-0.239807	0.292963	-0.109863	0.0284118	-0.0260639	0.531924	-0.0236103	0.381512	-0.0608892	0.14774	-0.166832	0.022061	0.259885	0.0104654	-0.232262	-0.149524	-0.173663	0.4995	-0.452009	0.24707	-0.0636461	0.0508183	-0.0440042	0.041578	-0.0686005	-0.309764	-0.0258435	
0.211852	0.204737	0.110859	-0.0772227	-0.178335	-0.201914	-0.241361	-0.368009	-0.371424	-0.300575	-0.249882	-0.256187	-0.240984	-0.227812	-0.189541	-0.139542	-0.134519	-0.204169	-0.205916	-0.0690313	-0.503166	-0.489359	-0.392803	-0.299793	-0.236118	-0.20055	-0.169443	0.0314506	0.160288	-0.0190681	-0.101174	-0.0939575	-0.122137	-0.127275	-0.121777	-0.0869315	-0.0809938	-0.0169486	0.0031181	-0.17897	0.0898897	0.111508	0.00943534	-0.140046	-0.212443	-0.238216	-0.22565	-0.124698	0.155222	-0.214265	-0.249856	-0.0751695	-0.0417376	0.141295	0.309046	0.413173	0.368986	0.377583	0.288876	0.0570801	-0.234323	-0.233181	-0.0757437	0.063764	0.145797	0.179324	0.160242	-0.190672	-0.490283	-0.340926	-0.0814287	0.0494894	0.130189	0.341494	0.414194	0.0834732	-0.125803	0.0680159	-0.149829	-0.211632	0.122348	0.0300634	0.121178	-0.145607	-0.322465	-0.303853	-0.161251	0.223075	0.0703542	0.0850118	0.119763	0.189818	0.300659	0.259768	0.151187	0.0867092	0.0884328	-0.26597	-0.565766	-0.163442	-0.166598	0.0146883	0.133493	-0.112175	-0.146024	-0.138681	-0.0453001	-0.151473	-0.362669	-0.0344238	0.242275	0.382091	0.376788	-0.112928	-0.310863	0.199137	0.0600713	-0.175507	0.460394	-0.0358145	0.105469	-0.0382195	-0.140518	-0.0634517	-0.154657	-0.180052	0.148291	-0.581177	0.130144	0.184705	0.207095	0.0789461	-0.037471	0.349692	0.170105	-0.474531	0.0596179	-0.0834423	0.139053	0.199296	-0.0187892	0.187657	0.132379	0.020611	-0.0786156	-0.0500712	-0.0932065	-0.165186	0.222006	0.204966	0.121871	-0.0239197	0.032388	-0.188525	0.373282	0.150725	-0.656538	0.0310826	0.179573	-0.363588	-0.350595	0.0820468	-0.149242	0.358453	0.176674	-0.0264917	-0.377601	-0.225834	0.0342043	0.132293	-0.0178269	0.147084	-0.074222	-0.123911	0.177159	0.269316	0.0293179	-0.298417	-0.187115	0.451403	-0.00355906	-0.00243243	-0.0129598	-0.0430007	-0.087765	0.138836	0.271185	-0.364963	0.0417334	0.160542	0.156305	0.337596	-0.377808	-0.164684	-0.184318	0.324671	0.188562	0.249365	-0.350838	-0.261264	0.151898	0.0189396	-0.196114	-0.437008	-0.0494404	0.088087	-0.127609	0.0781397	-0.355919	0.300356	-0.0381038	0.13731	0.10322	-0.12689	0.0886407	-0.016642	-0.263958	0.408222	-0.14817	0.429158	
-0.104875	-0.144121	-0.193266	-0.205425	-0.203358	-0.192836	-0.202464	-0.223598	-0.210311	-0.207564	-0.223432	-0.267175	-0.278853	-0.24377	-0.252008	-0.258214	-0.254138	-0.259871	-0.244217	-0.226732	-0.152327	-0.095718	0.133651	0.125463	0.220931	0.647908	0.43815	-0.00850388	-0.193156	-0.213607	-0.254409	-0.144954	-0.112617	-0.180805	-0.0574692	0.108603	0.128165	-0.0764083	-0.0912116	-0.11688	-0.239504	-0.364094	-0.230151	-0.0127949	-0.0874134	-0.14722	-0.16359	-0.243664	-0.266757	-0.296263	-0.215521	0.136678	0.0538561	0.114471	0.154956	0.342922	0.304733	0.382679	0.140843	0.0259992	0.184687	0.48484	0.481305	0.311387	-0.0337862	-0.129846	-0.18367	-0.11261	-0.26337	-0.280346	-0.234255	0.0697877	-0.0396515	0.155433	0.0919572	0.0456601	-0.130571	0.136427	-0.0662368	-0.231868	-0.104091	0.110872	0.2831	-0.00202547	-0.405781	-0.0697451	-0.0364434	0.0595636	0.181604	0.205256	0.11468	-0.310908	-0.387165	-0.273058	-0.0999485	0.194967	0.460021	0.199111	0.0494045	-0.105994	-0.178841	0.185649	0.0467371	-0.31247	-0.492147	0.427482	-0.00128835	-0.165578	-0.0886922	-0.0846389	0.282932	0.386094	0.0932902	0.0641743	-0.237031	-0.0401224	-0.195255	0.163992	0.0386824	-0.00912022	0.0899777	0.067867	-0.0843222	0.0891276	0.0121224	-0.0558201	-0.144173	-0.0142839	0.0380815	-0.0825725	0.150397	0.343204	0.285093	-0.204717	-0.174961	0.310618	0.388344	-0.419188	-0.415034	-0.224166	0.259032	0.320535	-0.255069	-0.470219	0.250905	-0.0269717	0.149522	0.0304009	-0.0288092	-0.133725	-0.0152717	-0.103605	-0.121393	0.370708	-0.211977	-0.130516	0.376665	0.166524	-0.0284179	-0.206903	0.0223653	-0.0294338	-0.115247	0.168772	0.327771	0.394013	-0.580035	-0.261031	0.163062	0.169706	0.0943753	0.154681	-0.391919	0.0257055	0.0588078	-0.147842	0.0690681	0.101878	-0.0512371	-0.0635243	-0.436103	-0.142971	0.116683	0.174853	0.168331	-0.131609	0.113526	-0.170737	0.0222389	0.0668034	0.415292	-0.192054	0.193167	0.264512	-0.0487017	-0.119062	-0.0403756	0.0494553	0.0144835	-0.561309	0.052619	-0.121843	-0.0397047	-0.0844657	-0.0204961	-0.165924	0.372398	-0.0225574	0.164102	0.306451	-0.2277	0.470199	-0.338866	-0.00855203	0.15699	0.140914	-0.216525	0.163786	-0.230109	-0.35594	
-0.210669	-0.170833	-0.113328	-0.0545617	0.00707839	0.0808646	0.152693	0.219813	0.290082	0.370577	0.375242	0.180171	-0.130184	-0.224512	-0.19539	-0.146014	-0.298306	-0.285205	-0.259624	-0.270305	0.0141028	-0.0219853	-0.0509729	-0.0863957	-0.111264	-0.138585	-0.168327	-0.202027	-0.239156	-0.273774	-0.29705	-0.277324	0.0408637	-0.179222	-0.356128	-0.261536	-0.00969638	-0.405593	-0.430359	-0.111352	-0.281656	-0.313903	-0.304826	-0.300202	-0.259972	-0.183509	-0.115913	-0.10811	-0.0795608	-0.0186684	-0.105229	-0.156642	-0.456154	-0.199136	0.303841	0.322402	-0.100938	0.107382	0.0580332	-0.036606	-0.0952411	-0.110282	-0.0904249	-0.0749356	-0.0768987	-0.0483283	-0.0279209	-0.0427409	-0.0383407	-0.0583309	-0.0116421	0.045164	0.139806	0.74542	0.283998	-0.129982	-0.150467	0.0329078	-0.234292	-0.442389	-0.279092	-0.277441	-0.300967	-0.284329	-0.205188	-0.0763886	0.0266755	0.0429711	0.0565232	0.110579	-0.0399594	0.230206	0.458614	0.0443128	-0.0703609	-0.231388	0.381733	-0.0109747	0.0533333	0.365697	0.160109	0.0872939	-0.0672957	-0.123352	-0.102045	-0.0350132	0.00242744	-0.008294	0.00659017	0.0160968	-0.0408081	-0.00971995	-0.346358	0.094393	0.0358882	-0.709071	-0.370035	0.163657	0.196841	0.312771	-0.139297	-0.0748107	0.0701363	0.162205	0.150065	0.0885016	-0.0155434	0.0209838	-0.00933217	-0.0557405	0.12823	-0.0472489	-0.170757	0.277494	0.226791	0.16852	-0.0923834	-0.430137	-0.311085	0.643853	0.0280498	0.0698572	0.0925415	0.01495	0.0241049	-0.0143711	-0.0404342	-0.0327688	-0.0572256	-0.0973694	0.383274	-0.140302	0.114954	-0.364611	0.580948	-0.312336	0.258603	0.171761	-0.349946	-0.0515807	0.0993189	0.0281806	0.0511798	-0.0327001	0.0120754	-0.0301435	0.0392228	0.0628179	0.0527588	0.0893168	-0.479578	0.260671	0.394719	-0.270776	0.301091	0.117466	-0.526452	0.0690712	-0.209641	0.104692	0.368406	0.28328	0.0485782	-0.231881	-0.208558	-0.10654	0.109703	0.0866378	0.196481	0.264148	-0.267922	0.255832	-0.341204	0.0830352	0.119139	0.0520979	0.415923	-0.16329	-0.259101	-0.0298042	0.0543392	0.0452019	0.0506071	-0.0664812	-0.143517	-0.130403	0.131518	0.140878	0.312009	0.323898	-0.025331	-0.746429	0.183657	0.119712	-0.100847	0.0891183	-0.056699	0.211218	-0.14766	0.131973	
-0.267912	-0.282446	-0.364807	-0.39407	-0.337723	-0.247601	-0.187178	-0.0478802	0.0188651	0.0631436	0.041564	-0.106038	-0.175389	-0.160198	-0.244885	-0.329521	-0.215418	-0.177931	-0.155204	-0.0541841	0.0862977	0.00839784	-0.0522835	-0.0272917	0.0338627	0.0755742	0.214582	0.374579	0.414258	0.393622	0.38631	0.232313	0.133664	0.132023	0.0917143	0.0482313	-0.203752	-0.314363	-0.211355	-0.18707	-0.170576	0.0241199	0.16897	0.0184293	0.138523	0.493518	0.441695	0.110055	0.0220753	-0.0305	-0.0901052	-0.213776	-0.292028	-0.440227	-0.311233	-0.109438	0.0109895	-0.0804682	-0.12392	-0.0797771	-0.0658124	0.123979	0.0113341	-0.0873553	-0.214351	-0.143035	0.0971906	0.215904	0.24413	0.204451	0.277632	0.0860601	-0.151223	-0.0625586	-0.155759	-0.160455	0.514537	0.492596	0.193238	0.206539	-0.0823885	0.196508	0.263329	0.0153836	-0.187053	0.0836873	0.165355	-0.0328561	0.00156182	0.0633827	-0.0105214	0.0144274	0.103879	0.206968	-0.0743146	-0.350627	-0.514034	-0.0480432	0.353497	0.486494	0.28551	0.280418	0.100778	-0.0563748	-0.0355461	0.107569	-0.0929754	-0.119979	-0.0411818	0.0481168	-0.137964	0.0407965	0.351688	0.1656	-0.325295	-0.462576	0.0456634	0.222716	-0.370088	-0.326155	0.363379	-0.18573	-0.156962	0.412671	0.291904	-0.456294	0.206639	0.250556	-0.113785	-0.0966633	0.0688365	-0.236187	-0.0634279	0.0164426	-0.208908	-0.280437	-0.00381958	-0.106992	-0.0150724	0.136207	0.0510928	0.109821	0.219764	0.0934331	-0.258435	-0.284384	0.0912226	0.0325843	-0.0827308	-0.251607	-0.0870092	0.641721	0.0840167	-0.403651	-0.153664	0.0535044	0.0692593	-0.273453	-0.0652874	0.0377555	0.0252722	0.0168737	-0.0149483	-0.150782	-0.407935	-0.130907	0.41607	0.278554	0.125055	-0.177032	-0.513595	-0.204408	0.00223028	0.327819	0.160923	0.0706384	0.150175	-0.0905108	-0.00208838	-0.142185	-0.304579	-0.246845	0.143728	0.112711	0.234808	0.0886972	-0.280253	0.132613	0.279074	-0.00571005	-0.325632	0.171037	-0.0235041	0.279871	-0.152922	-0.0756891	0.217177	-0.12809	-0.331149	0.399219	0.255812	0.14093	-0.213929	-0.222971	-0.0331208	0.136655	-0.0373699	-0.00639324	-0.107776	0.28408	-0.110297	-0.230195	0.38983	-0.282681	0.0554496	0.0456685	0.308581	-0.344892	-0.0156792	0.434835	
-0.0405795	-0.0835898	-0.132452	-0.174296	-0.22045	-0.279499	-0.301919	-0.337785	-0.322299	-0.233539	-0.0737418	0.0477076	0.192893	0.241538	0.26131	0.221645	0.278133	0.244493	0.223721	0.212597	-0.0110546	-0.0121802	0.00464666	-0.0142425	-0.0743847	-0.188362	-0.186894	-0.119875	-0.242942	-0.418295	-0.462293	-0.385693	-0.252315	-0.228509	-0.121934	-0.17155	-0.249715	-0.184741	-0.152072	-0.181487	-0.0116567	-0.0248645	-0.0834963	-0.129779	-0.0308519	-0.0309925	0.267161	0.431788	0.424797	-0.206869	-0.326418	-0.344202	-0.0493545	0.276669	0.393585	0.0888046	0.081876	0.0678574	0.07378	0.0943664	0.0579718	0.0349268	-0.0178377	-0.00941998	-0.02011	-0.0344672	-0.232879	-0.108709	0.166064	-0.143897	0.23698	0.0845608	0.326151	0.297121	0.400056	-0.0500687	-0.258636	-0.297412	-0.396585	-0.382026	0.0170954	0.00558341	0.0516326	0.202626	0.132277	0.0633624	-0.45047	-0.312676	0.302142	0.353321	0.0938237	-0.403248	-0.419573	0.022165	0.188694	0.141165	0.107243	0.0355549	0.0327564	0.0176317	-0.078286	-0.169323	-0.233628	-0.165025	0.00954406	0.427622	-0.0227899	-0.19781	-0.0489187	0.0770558	-0.165492	0.0567364	-0.144249	0.572116	-0.190628	-0.296508	-0.215159	-0.210166	0.158738	0.183868	-0.0724603	-0.135258	-0.166292	-0.129721	0.0633863	0.166794	0.0133869	0.119556	-0.163398	-0.153467	0.469602	-0.55905	0.164378	0.0964694	-0.251139	-0.0915051	0.163255	0.227129	0.0853682	-0.330229	0.0778816	0.0132354	0.0403648	-0.137468	-0.125918	0.0108549	0.356958	0.0207005	-0.515614	0.35925	0.000982028	-0.152205	-0.217359	0.12801	0.215101	0.323484	0.139264	-0.359023	-0.133691	-0.174984	0.0827004	0.0830791	-0.0152735	-0.163298	-0.227675	-0.111168	-0.025859	0.0112834	0.269033	-0.37271	0.335404	0.096683	-0.318931	0.0993867	-0.381138	0.427384	0.0347434	-0.32785	0.0140501	0.113249	0.0522763	-0.055283	-0.171915	-0.340311	-0.456655	0.306994	0.210424	-0.407955	0.28025	0.0968722	-0.0656216	-0.120306	0.178527	-0.390354	0.0357396	0.0143499	0.0198342	0.0683164	-0.190953	0.0374317	-0.0983933	0.102091	0.105795	0.0736569	-0.225533	-0.500903	0.293498	-0.181884	0.064097	0.134607	0.306469	-0.240571	0.0393101	0.0435742	0.0728285	-0.399746	-0.221365	-0.164847	0.26599	0.229758	
-0.148393	-0.20542	-0.23502	-0.20972	-0.186227	-0.229188	-0.273716	-0.249635	-0.205693	-0.207194	-0.229155	-0.255268	-0.306694	-0.317089	-0.303146	-0.246332	-0.0919354	-0.145232	-0.152828	-0.0955122	0.279169	0.178862	0.0120841	-0.00760924	0.0277393	-0.249038	-0.174076	0.138458	0.271106	0.263786	0.229148	0.161726	-0.015213	-0.00651363	-0.0066219	-0.148972	-0.458219	-0.353675	-0.347538	-0.278419	0.0328333	0.086806	0.120145	-0.110841	-0.345749	-0.534717	-0.29542	0.0156281	0.0630055	0.0957346	0.122183	0.11616	0.0627127	0.02283	0.0464845	0.163117	0.490556	0.344309	-0.0890471	-0.172575	-0.214634	-0.36526	-0.282482	0.159115	0.349655	-0.0384194	-0.177708	-0.0144822	0.0315037	0.000708199	-0.105595	-0.182725	0.303558	0.265932	0.220886	0.0613787	0.102137	-0.0631754	-0.05905	-0.530105	-0.0548296	-0.36763	-0.366866	-0.185964	-0.000398525	-0.214514	-0.0302317	0.141198	0.314606	0.25665	0.152789	0.0733249	0.0424764	0.106153	-0.0556434	-0.316345	-0.115507	0.169912	0.405961	0.330114	0.0623564	-0.110918	-0.0612037	0.0548042	0.248201	0.234493	0.116345	0.268837	0.289312	0.228482	0.105766	-0.254677	-0.393218	-0.113378	-0.333058	0.0257265	0.325565	0.221808	-0.353788	-0.0573152	0.332214	0.333512	-0.368416	-0.434014	0.306233	0.0769659	0.0241567	-0.0335902	-0.150801	-0.208614	-0.132972	0.225295	0.156648	0.189047	-0.0922168	-0.248547	0.153169	0.194734	-0.15958	-0.0280261	-0.227649	-0.0336865	0.0634862	-0.15161	-0.126304	0.187299	0.161488	0.00258405	0.0760658	0.0655653	0.117505	0.367509	0.148051	-0.0766242	-0.363189	-0.153248	0.393933	-0.483043	0.196134	-0.271641	-0.235894	-0.226363	-0.20629	-0.143803	-0.105953	0.348894	-0.272862	-0.172569	-0.0290076	0.0601163	0.248989	0.359748	0.0748216	-0.0947467	0.180606	0.236026	-0.026207	0.0119397	-0.459292	0.286605	-0.157738	-0.0299834	0.158217	0.236338	-0.224467	0.225142	0.071203	-0.0937389	-0.0438949	-0.0114908	0.0955274	0.124576	0.184868	-0.0528145	-0.126287	-0.482673	-0.242902	0.548268	-0.104181	-0.308799	0.0857791	0.213508	0.159067	0.219787	0.201401	0.228139	-0.642971	-0.264095	-0.014304	0.153061	0.154298	-0.147612	-0.0479157	0.0902969	-0.0161566	-0.308764	0.213818	-0.0939642	0.203136	0.163074	
0.0188696	0.0496976	0.0921039	0.143976	0.189671	0.209481	0.248053	0.272578	0.288914	0.250959	0.260259	0.233887	0.00139781	-0.199572	-0.224718	-0.267157	-0.267158	-0.294233	-0.292928	-0.27916	-0.0198448	-0.0521142	-0.0806856	-0.101905	-0.0515334	0.173747	0.197296	0.222934	0.306885	0.472428	0.310581	0.164299	0.0861697	0.21805	0.238969	0.280956	0.295235	0.223699	0.20589	0.217017	-0.132207	-0.152476	-0.196876	-0.146123	-0.0611822	0.0523769	0.0818109	0.135825	0.190381	0.1513	-0.506619	-0.313288	0.353392	0.434887	-0.00594565	0.0455008	-0.0773348	-0.21886	-0.220975	-0.186427	0.0115333	0.0194812	0.0468893	0.0398828	-0.0637608	-0.295315	-0.293215	-0.129991	-0.0241321	0.427379	0.32032	-0.444891	-0.398721	0.121834	-0.0241478	0.142036	0.0819565	-0.206161	-0.186678	-0.197824	0.0300894	0.0322051	0.00619269	-0.011135	0.0625153	0.290653	0.273637	0.0708507	0.224185	0.0835539	-0.390467	-0.420134	-0.511801	-0.343293	-0.0517889	-0.0250514	0.0630174	0.0973639	0.159359	0.146449	-0.00972677	-0.0284093	-0.0209815	-0.00545634	0.380326	0.552686	0.0141734	-0.268715	-0.533714	0.255921	0.130254	-0.20917	0.177718	0.0976663	-0.0660414	-0.0509683	-0.0779054	0.0427805	-0.000886351	0.0952001	0.015705	0.0193576	-0.0463479	0.0582993	-0.203037	-0.201283	0.324665	-0.0183807	0.0510245	-0.11948	0.322132	-0.448926	0.418843	-0.212565	-0.294433	-0.059046	0.102077	-0.0970398	-0.0613763	0.387003	0.0423995	0.131209	0.117054	0.0939844	0.117586	-0.236268	-0.283176	-0.127079	0.0385444	0.521824	-0.38558	0.186592	0.309517	-0.36866	-0.25288	0.0854835	0.0921977	0.0496282	0.0544356	0.135264	0.231012	0.268377	0.290887	0.152358	-0.235002	-0.0782569	0.278075	-0.350941	0.0473897	0.187335	-0.104936	0.0211381	0.0048682	0.168914	0.431134	-0.123047	-0.413266	-0.046209	-0.0639739	0.222613	0.124768	0.144827	0.0951441	0.137165	0.0927435	0.0109055	0.061609	0.0708657	0.0265543	-0.0932501	0.0650213	-0.278701	0.300665	-0.307871	0.315206	0.354616	-0.0752361	0.365727	-0.0566324	-0.523293	-0.132688	-0.0928683	-0.0763359	-0.0596132	-0.257541	0.134773	0.324062	-0.328734	-0.159277	-0.018321	-0.0740552	0.275766	-0.117161	-0.202878	-0.0769847	0.549149	0.137439	-0.218484	-0.357462	-0.0528968	
